縣市別,機構類型,機構代碼,機構名稱,地址,電話,定位地址,WGS84經度,WGS84緯度
桃園市,居家護理所,7132080022,桃園市八德區衛生所附設居家護理所,桃園市八德區介壽路2段361巷28號,03-3618696,桃園市八德區大順里2鄰介壽路二段361巷28號,121.298578,24.947474
桃園市,居家護理所,7432081098,家安居家護理所,桃園市八德區廣豐路89號5樓,03-3559930,桃園市八德區大宏里21鄰廣豐路89號,121.298609,24.966754
桃園市,居家護理所,7432081089,旭安居家護理所,桃園市八德區樹仁三街601之1號2樓,03-2181190,桃園市八德區大強里2鄰樹仁三街601之1號,121.309807,24.974618
桃園市,居家護理所,7432081070,嘉育居家護理所,桃園市八德區中山路167號1樓,975702889,桃園市八德區興仁里6鄰中山路167號,121.284975,24.926794
桃園市,居家護理所,7432081105,荃馨婦幼居家護理所,桃園市八德區廣福路167巷2號4樓之1,0972-755-082,桃園市八德區大成里19鄰廣福路167巷2號,121.294929,24.959206
桃園市,居家護理所,7132030022,桃園市大溪區衛生所附設居家護理所,桃園市大溪區仁愛路1號,03-3882401,桃園市大溪區福仁里9鄰仁愛路1號,121.285478,24.884488
桃園市,居家護理所,7532130016,桃園市復興區衛生所附設居家護理所,桃園市復興區澤仁里中正路42號,03 3821265,桃園市復興區澤仁里10鄰中正路42號,121.351288,24.815367
桃園市,居家護理所,7132060011,桃園市大園區衛生所附設居家護理所,桃園市大園區田心村中正西路19號B1,3862024,桃園市大園區田心里9鄰中正西路19號,121.195483,25.063355
桃園市,居家護理所,7632060011,大園敏盛醫院附設居家護理所,桃園市大園區華中街二號,03 3867521,桃園市大園區田心里13鄰華中街2號,121.196015,25.062313
桃園市,居家護理所,7432060044,詠馨居家護理所,桃園市大園區中山南路136巷4弄10號,03-3852779,桃園市大園區大園里6鄰中山南路136巷4弄10號,121.197661,25.060974
桃園市,居家護理所,7132050024,桃園市蘆竹區衛生所附設居家護理所,桃園市蘆竹區長安路2段238號B1,03-3524732,桃園市蘆竹區內厝里4鄰長安路二段238號,121.280466,25.063065
桃園市,居家護理所,7432051152,六福居家護理所,桃園市蘆竹區六福路326號3樓,,桃園市蘆竹區內厝里1鄰六福路326號,121.294056,25.062086
桃園市,居家護理所,7432051125,宜杏居家護理所,桃園市蘆竹區忠孝西路169巷20之6號4樓,03-4797431,桃園市蘆竹區福昌里6鄰忠孝西路169巷20號,121.289925,25.040043
桃園市,居家護理所,7432051081,惠心居家護理所,桃園市蘆竹區長興路一段40之6號12樓,03-3126508,桃園市蘆竹區營盤里20鄰長興路一段40之6號,121.294223,25.060316
新竹縣,居家護理所,7633051070,新仁醫院附設居家護理所,新竹縣竹北市博愛街三三一號,,新竹縣竹北市福德里16鄰博愛街331號,121.007881,24.835637
新竹縣,居家護理所,7633051052,大安醫院附設居家護理所,新竹縣竹北市博愛街318巷6號,03-557188*700,新竹縣竹北市福德里7鄰博愛街318巷6號,121.007999,24.835096
新竹縣,居家護理所,7333050013,東元醫療社團法人附設居家護理所,新竹縣竹北市縣政二路69號,03-5527000#1152,新竹縣竹北市斗崙里2鄰縣政二路68號,121.01455,24.823384
新竹縣,居家護理所,7433051183,美安居家護理所,新竹縣竹北市莊敬五街169號8樓,03-5517731/0910695776,新竹縣竹北市北興里20鄰莊敬五街169號,121.028058,24.826495
新竹縣,居家護理所,7433051389,菩心居家護理所,新竹縣竹北市新國里17鄰新光三街30號1樓,03-5556965,新竹縣竹北市新國里17鄰新光三街30號,120.995874,24.83931
新竹縣,居家護理所,7533050517,新竹縣竹北市衛生所附設居家護理所,新竹縣竹北市光明二街89號,5533381,新竹縣竹北市北崙里11鄰光明二街89號,121.006755,24.832166
新竹縣,居家護理所,7733060017,天主教仁慈醫療財團法人附設新竹仁慈居家護理所,新竹縣湖口鄉忠孝路２９號,03-5993500,新竹縣湖口鄉孝勢村15鄰忠孝路29號,121.045458,24.900558
新竹縣,居家護理所,7533060513,新竹縣湖口鄉衛生所附設居家護理所,新竹縣湖口鄉中興街36號,03-5992654,新竹縣湖口鄉中正村2鄰中興街35之1號,121.048276,24.900652
新竹縣,居家護理所,7433060066,維爾信居家護理所,新竹縣湖口鄉東興村德和路76巷48弄2號1樓,03-6990119,新竹縣湖口鄉東興村23鄰德和路76巷48弄2號,121.048413,24.918751
新竹縣,居家護理所,7533080515,新豐鄉衛生所附設居家護理所,新竹縣新豐鄉重興村萃豐路21號,03-5591151,新竹縣新豐鄉重興村11鄰萃豐路21號,120.988104,24.899915
新竹縣,居家護理所,7533020519,新埔鎮衛生所附設居家護理所,新竹縣新埔鎮中正路758號,03-5882017,新竹縣新埔鎮新民里3鄰中正路758號,121.071691,24.827916
新竹縣,居家護理所,7533010513,關西鎮衛生所附設居家護理所,新竹縣關西鎮西安里中山路207號,03-5872335,新竹縣關西鎮西安里7鄰中山路207號,121.172583,24.791684
新竹縣,居家護理所,7533090511,芎林鄉衛生所附設居家護理所,新竹縣芎林鄉芎林村文山路532號,03-5924787,新竹縣芎林鄉芎林村11鄰文山路532號,121.077785,24.777401
新竹縣,居家護理所,7533100512,新竹縣寶山鄉衛生所附設居家護理所,新竹縣寶山鄉雙溪村7鄰雙園路二段273號,03-5200324,新竹縣寶山鄉雙溪村7鄰雙園路二段273號,120.994859,24.766908
新竹縣,居家護理所,7533031058,新竹縣竹東鎮衛生所附設居家護理所,新竹縣竹東鎮中正路221號,5962063,新竹縣竹東鎮?林里15鄰中正路221號,121.092862,24.735987
新竹縣,居家護理所,7533031049,臺北榮民總醫院新竹分院附設居家護理所,新竹縣竹東鎮中豐路一段81號,03-5962134分機603,新竹縣竹東鎮東寧里3鄰中豐路一段81號,121.099575,24.722702
新竹縣,居家護理所,7133030053,國立臺灣大學醫學院附設醫院竹東分院附設居家護理所,新竹縣竹東鎮至善路52號,03-5943248,新竹縣竹東鎮上?里9鄰至善路52號,121.09356,24.718675
新竹縣,居家護理所,7433030540,康照居家護理所,新竹縣竹東鎮二重里17鄰民族路68巷27弄6號1樓,03-5961533,新竹縣竹東鎮二重里17鄰民族路68巷27弄6號,121.054485,24.770669
新竹縣,居家護理所,7533140016,新竹縣五峰鄉衛生所附設居家護理所,新竹縣五峰鄉大隘村六鄰九十九號,35851005,新竹縣五峰鄉大隘村6鄰五峰99號,121.119384,24.63184
新竹縣,居家護理所,7533070519,橫山鄉衛生所附設居家護理所,新竹縣橫山鄉大肚村新興街141巷10號,03-5932005,新竹縣橫山鄉大肚村3鄰新興街141巷10號,121.13928,24.717562
新竹縣,居家護理所,7533130010,尖石衛生所附設居家護理所,新竹縣尖石鄉嘉樂村２鄰麥樹仁61號,03 5841011,新竹縣尖石鄉嘉樂村2鄰麥樹仁61號,121.202274,24.70562
新竹縣,居家護理所,7533110518,北埔鄉衛生所附設居家護理所,新竹縣北埔鄉北埔街90號,03-5801677,新竹縣北埔鄉北埔村9鄰北埔街90號,121.055515,24.700552
新竹縣,居家護理所,7533120014,峨眉鄉衛生所附設居家護理所,新竹縣峨眉鄉峨眉村五號,03 5800314,新竹縣峨眉鄉峨眉村1鄰峨眉5號,121.026545,24.68738
宜蘭縣,居家護理所,7434011192,安護居家護理所,宜蘭縣宜蘭市嵐峰路三段208號,987882306,宜蘭縣宜蘭市思源里14鄰嵐峰路三段208號,121.73734,24.745401
宜蘭縣,居家護理所,7534010017,國立陽明大學附設醫院居家護理所,宜蘭縣宜蘭市新民路一五二號,39325192,宜蘭縣宜蘭市東門里4鄰新民路152號,121.754029,24.757853
宜蘭縣,居家護理所,7134010528,宜蘭縣宜蘭市衛生所附設居家護理所,宜蘭縣宜蘭市健康路2段2-2號2樓,03-9322362,宜蘭縣宜蘭市復興里4鄰健康路二段2之2號,121.752319,24.745546
宜蘭縣,居家護理所,7434011165,宜迦居家護理所,宜蘭縣宜蘭市中山路二段145號12樓之1,03-9357416,宜蘭縣宜蘭市民權里3鄰中山路二段145號,121.754611,24.747361
宜蘭縣,居家護理所,7434011183,美好居家護理所,宜蘭縣宜蘭市建軍里3鄰農權路3段86巷6號,975673039,宜蘭縣宜蘭市建軍里3鄰農權路三段86巷6號,121.740436,24.749959
宜蘭縣,居家護理所,7334010013,宜蘭仁愛醫療財團法人附設仁愛居家護理所,宜蘭縣宜蘭市神農里宜興路1段29巷13號,03-9321888#1338,宜蘭縣宜蘭市神農里11鄰宜興路一段29巷13號,121.754481,24.749061
宜蘭縣,居家護理所,7534040515,宜蘭縣頭城鎮衛生所附設居家護理所,宜蘭縣頭城鎮吉祥路15號,03-9771034,宜蘭縣頭城鎮新建里15鄰吉祥路15號,121.820549,24.856759
宜蘭縣,居家護理所,7434050028,杏和醫院附設居家護理所,宜蘭縣礁溪鄉大忠村礁溪路4段129號7樓,03-9886996,宜蘭縣礁溪鄉大忠村7鄰礁溪路四段129號,121.769144,24.820582
宜蘭縣,居家護理所,7334050017,財團法人宜蘭縣私立竹林養護院附設居家護理所,宜蘭縣礁溪鄉六結路１５１號,39889357,宜蘭縣礁溪鄉六結村12鄰六結路151號,121.775312,24.812231
宜蘭縣,居家護理所,7534050511,宜蘭縣礁溪鄉衛生所附設居家護理所,宜蘭縣礁溪鄉礁溪路四段126號B1,9882908,宜蘭縣礁溪鄉大忠村5鄰礁溪路四段126號,121.769904,24.820865
宜蘭縣,居家護理所,7134060019,宜蘭縣壯圍鄉衛生所附設居家護理所,宜蘭縣壯圍鄉中央路2段290號,03-9385503,宜蘭縣壯圍鄉吉祥村5鄰中央路二段290號,121.786319,24.746749
宜蘭縣,居家護理所,7534070522,臺北榮民總醫院員山分院附設居家護理所,宜蘭縣員山鄉榮光路三八六號,,宜蘭縣員山鄉內城村12鄰榮光路386號,121.687824,24.721919
宜蘭縣,居家護理所,7534070513,宜蘭縣員山鄉衛生所附設居家護理所,宜蘭縣員山鄉復興路2號,03-9221575,宜蘭縣員山鄉員山村26鄰復興路2號,121.724365,24.744299
宜蘭縣,居家護理所,7434070011,禾樂居居家護理所,宜蘭縣員山鄉同樂村同新路292號,03-9229088,宜蘭縣員山鄉同樂村17鄰同新路292號,121.727152,24.763923
宜蘭縣,居家護理所,7334020037,天主教靈醫會醫療財團法人附設羅東聖母居家護理所,宜蘭縣羅東鎮南昌里中正南路160號,03-9544106#8101,宜蘭縣羅東鎮南昌里6鄰中正南路160號,121.770714,24.671434
宜蘭縣,居家護理所,7334020028,醫療財團法人羅許基金會附設羅東博愛居家護理所,宜蘭縣羅東鎮南昌街61之8號,03-9543131,宜蘭縣羅東鎮南昌里4鄰南昌街61之8號,121.773297,24.671278
宜蘭縣,居家護理所,7434021189,敬耆居家護理所,宜蘭縣羅東鎮樹林里豐年路119巷3弄46號1樓,919768244,宜蘭縣羅東鎮樹林里8鄰豐年路119巷3弄46號,121.7585,24.682569
宜蘭縣,居家護理所,7134020015,宜蘭縣羅東鎮衛生所附設居家護理所,宜蘭縣羅東鎮民生路79號,03-9542321,宜蘭縣羅東鎮賢文里6鄰民生路79號,121.766951,24.677529
宜蘭縣,居家護理所,7434021198,紫羅蘭居家護理所,宜蘭縣羅東鎮賢文里公正街92號,03-9556321,宜蘭縣羅東鎮賢文里1鄰公正街92號,121.767968,24.678308
宜蘭縣,居家護理所,7434021125,永晴居家護理所,宜蘭縣羅東鎮光榮路413、415號4樓,,宜蘭縣羅東鎮東安里26鄰光榮路499號,121.777569,24.681341
宜蘭縣,居家護理所,7434021116,全心居家護理所,宜蘭縣羅東鎮中山路四段11巷6號,03-9510789,宜蘭縣羅東鎮漢民里16鄰中山路四段11巷6號,121.763555,24.673784
宜蘭縣,居家護理所,7534100516,宜蘭縣三星鄉衛生所附設居家護理所,宜蘭縣三星鄉三星路五段70號,03-9892227,宜蘭縣三星鄉義德村2鄰三星路五段70號,121.651549,24.666118
宜蘭縣,居家護理所,7534110012,宜蘭縣大同鄉衛生所附設居家護理所,宜蘭縣大同鄉崙埤村朝陽４０號,03 9801175,宜蘭縣大同鄉崙埤村4鄰朝陽40號,121.608845,24.677855
宜蘭縣,居家護理所,7534090515,宜蘭縣五結鄉衛生所附設居家護理所,宜蘭縣五結鄉五結路二段337號,9600040,宜蘭縣五結鄉五結村2鄰五結路二段337號,121.79895,24.684799
宜蘭縣,居家護理所,7434090022,誼華居家護理所,宜蘭縣五結鄉二結路18巷40號4樓之2,971080402,宜蘭縣五結鄉二結村14鄰二結路18巷40號,121.769084,24.702303
宜蘭縣,居家護理所,7134080011,宜蘭縣冬山鄉衛生所附設居家護理所,宜蘭縣冬山鄉中正路16號,03-9594772,宜蘭縣冬山鄉冬山村11鄰中正路16號,121.791571,24.636123
宜蘭縣,居家護理所,7434030035,之美居家護理所,宜蘭縣蘇澳鎮南強里南澳路91號,911235430,宜蘭縣蘇澳鎮南強里9鄰南澳路91號,121.803372,24.465309
宜蘭縣,居家護理所,7534030019,臺北榮民總醫院蘇澳分院附設居家護理所,宜蘭縣蘇澳鎮蘇濱路一段３０１號,39905106,宜蘭縣蘇澳鎮港邊里11鄰蘇濱路一段301號,121.848611,24.614096
宜蘭縣,居家護理所,7134030011,宜蘭縣蘇澳鎮衛生所附設居家護理所,宜蘭縣蘇澳鎮志成路60號,03-9962185,宜蘭縣蘇澳鎮蘇西里26鄰志成路60號,121.841658,24.593975
宜蘭縣,居家護理所,7534120018,宜蘭縣南澳鄉衛生所附設居家護理所,宜蘭縣南澳鄉蘇花路二段375號,03 9981019,宜蘭縣南澳鄉南澳村2鄰蘇花路二段375號,121.803524,24.46583
苗栗縣,居家護理所,7735051070,為恭醫療財團法人附設為恭居家護理所,苗栗縣頭份市信義路128號,676811,苗栗縣頭份市東庄里5鄰信義路128號,120.907345,24.687096
苗栗縣,居家護理所,7635051050,重光醫院附設居家護理所,苗栗縣頭份市中華路1039號,037-682666,苗栗縣頭份市自強里4鄰中華路1039號,120.908106,24.686478
